model_name,fid,val_loss,val_recon,val_kl,disc_train_loss,disc_val_loss,disc_test_accuracy
cvae_conv_iclr_real_500,155.246610,121.077746,96.682074,24.395673,NaN,NaN,NaN
disc_mlp_labelsmoothed_q0.1_iter1_5000,207.3144073486328,124.9235732421875,99.65501456298828,25.268558654785156,0.11922805304129919,0.14638723826408387,0.987
disc_mlp_labelsmoothed_q0.1_iter2_10000,145.4176025390625,124.16305112304687,99.9766260986328,24.186425091552735,0.1198971783399582,0.1378658019542694,0.99015
disc_mlp_labelsmoothed_q0.1_iter3_15000,140.3319549560547,121.46605568847656,97.206671484375,24.259383963012695,0.12008405974706014,0.13137107317447663,0.9909
disc_mlp_labelsmoothed_q0.1_iter4_20000,154.84173583984375,120.83873123779297,96.52133465576172,24.317396118164062,0.12278133954207103,0.14034744253158568,0.99165
disc_mlp_labelsmoothed_q0.1_iter5_25000,179.3209228515625,122.46007260742188,97.42790610351562,25.032167037963866,0.11922575964132945,0.13505786200761796,0.9849
disc_mlp_labelsmoothed_q0.1_iter6_30000,161.2059326171875,121.86488193359375,96.94614887695313,24.918733129882813,0.11969167213439941,0.13292974820137024,0.99165
disc_mlp_labelsmoothed_q0.1_iter7_35000,146.83029174804688,121.00868934326172,96.32647969970704,24.682209280395508,0.11988535971641541,0.13541772935390473,0.99145
disc_mlp_labelsmoothed_q0.1_iter8_40000,133.21726989746094,120.02641423339844,95.16638986816406,24.860024047851564,0.12044197888374329,0.1349958183646202,0.99075
disc_mlp_labelsmoothed_q0.1_iter9_45000,114.49990844726562,119.21405313720703,95.42649462890626,23.78755819091797,0.12144558978875478,0.14279067544937135,0.99035
disc_mlp_labelsmoothed_q0.1_iter10_50000,99.75224304199219,118.06753389892579,94.44221032714844,23.62532364501953,0.12300278946558635,0.1472874763607979,0.99045
disc_mlp_labelsmoothed_q0.1_iter11_55000,100.06651306152344,118.1378142211914,93.54136062011719,24.596453036499025,0.12193655615647633,0.15278505088090896,0.98285
disc_mlp_labelsmoothed_q0.1_iter12_60000,86.5721435546875,117.37492587890625,93.0856859008789,24.28923995666504,0.12367024551232655,0.1669093927383423,0.98825
disc_mlp_labelsmoothed_q0.1_iter13_65000,81.35078430175781,117.26151955566407,92.80713901367187,24.45438042602539,0.12066359465916951,0.15163053982257843,0.98775
disc_mlp_labelsmoothed_q0.1_iter14_70000,87.06827545166016,118.79074552001953,93.59180283203125,25.198942416381836,0.12290970768928527,0.15320256204605104,0.981
disc_mlp_labelsmoothed_q0.1_iter15_75000,82.21942138671875,118.75712946777344,93.93367531738281,24.823453668212892,0.1253295700232188,0.15320159604549408,0.9832
disc_mlp_labelsmoothed_q0.1_iter16_80000,78.39056396484375,118.27195903320313,94.23624565429688,24.035713385009764,0.12174441857337952,0.158360356259346,0.9842
disc_mlp_labelsmoothed_q0.1_iter17_85000,70.87913513183594,117.86375322265626,93.57357067871094,24.290182037353517,0.12455283247629802,0.158746000623703,0.98395
