model_name,fid,val_loss,val_recon,val_kl,disc_train_loss,disc_val_loss,disc_test_accuracy
disc_mlp_label_q0.1_iter1_30000,156.1818389892578,116.23471774902343,93.380500390625,22.85421725769043,0.12078700542449951,0.14570342662334443,0.99085
disc_mlp_label_q0.1_iter2_80000,140.3979034423828,115.18949821777343,91.34572116699219,23.84377731628418,0.12023456168174744,0.1415085774064064,0.98715
disc_mlp_label_q0.1_iter3_130000,98.6557846069336,113.70089428710938,90.15391384277343,23.546980368041993,0.12040522991816202,0.13865076053142547,0.98815
disc_mlp_label_q0.1_iter4_180000,80.39207458496094,112.33901611328125,89.1423287475586,23.196687954711916,0.12101268917719524,0.1450387070417404,0.98895
disc_mlp_label_q0.1_iter5_230000,80.1097412109375,112.05945725097656,88.40612810058593,23.65332919921875,0.12217377575238546,0.15174576630592346,0.98605
disc_mlp_label_q0.1_iter6_280000,66.1383056640625,111.2736859375,87.95421203613282,23.31947357788086,0.12462017206748327,0.1664546213030815,0.98515
disc_mlp_label_q0.1_iter7_330000,61.68982696533203,110.65944411621093,86.95980288085937,23.69964111633301,0.12563360171318055,0.1540679605960846,0.98215
disc_mlp_label_q0.1_iter8_380000,57.11179733276367,110.03977277832031,86.03574252929687,24.004030374145508,0.12457342291673025,0.16470089054107667,0.9812
disc_mlp_label_q0.1_iter9_430000,51.758697509765625,109.77901256103516,85.905235546875,23.873776821899416,0.1262830760439237,0.1780126175403595,0.97615
disc_mlp_label_q0.1_iter10_480000,46.384613037109375,109.37984299316406,85.44381613769531,23.936026806640626,0.12919247467517853,0.1902248925447464,0.97275
disc_mlp_label_q0.1_iter11_530000,43.64034652709961,109.62571767578125,85.78867299804688,23.83704486694336,0.12965525704224903,0.2078420958995819,0.96625
disc_mlp_label_q0.1_iter12_580000,41.33041000366211,110.39091892089844,86.00564809570312,24.38527083129883,0.12890675996541978,0.185871613407135,0.96925
disc_mlp_label_q0.1_iter13_630000,38.91571044921875,110.00560496826172,85.89060662841797,24.114997708129884,0.1275676363547643,0.207077015209198,0.9579
disc_mlp_label_q0.1_iter14_680000,37.2508544921875,109.72346688232422,85.2502169921875,24.473249893188477,0.12831026237010956,0.2010214623093605,0.96435
disc_mlp_label_q0.1_iter15_730000,38.70795822143555,109.46032377929687,85.6478109375,23.812512835693358,0.1341777453660965,0.21270557935237885,0.9612
disc_mlp_label_q0.1_iter16_780000,30.996625900268555,109.45948110351563,85.98192736816407,23.47755369262695,0.14027760642369588,0.23227755703926087,0.9459
disc_mlp_label_q0.1_iter17_830000,30.284648895263672,109.67359899902344,85.89906031494141,23.774538708496095,0.13441290417512258,0.2427653696537018,0.95705
disc_mlp_label_q0.1_iter18_880000,29.522096633911133,109.87233248291015,85.9522466430664,23.92008557434082,0.1367384850581487,0.2433374670982361,0.9459
disc_mlp_label_q0.1_iter19_930000,26.09886360168457,110.09768120117188,86.81115869140625,23.286522216796875,0.1330368200937907,0.2511140721797943,0.9453
disc_mlp_label_q0.1_iter20_980000,26.497295379638672,110.2633410888672,86.79270543212891,23.470635614013673,0.13759505423704782,0.31305428693294524,0.9364
